time,ID,USD
2019-05-24T21:37:47.000Z,17603,13.86
2019-05-24T21:36:28.000Z,15913,14.11
2019-05-24T21:35:28.000Z,14046,7.56
2019-05-24T21:28:11.000Z,1591334,47.9
2019-05-24T21:26:13.000Z,857510,4.5600000000000005
2019-05-24T21:23:52.000Z,1585093,2.52
2019-05-24T21:23:45.000Z,1573702,2.4
2019-05-24T21:22:54.000Z,1062150,47.97
2019-05-24T21:18:17.000Z,1561544,7.32
2019-05-24T21:13:06.000Z,1408448,2.98
2019-05-24T21:11:11.000Z,1016910,17.57
2019-05-24T21:11:11.000Z,483070,0.51
2019-05-24T21:09:53.000Z,494336,0.39
2019-05-24T21:07:43.000Z,1059373,1.19
2019-05-24T21:04:11.000Z,1542501,0.06
2019-05-24T20:56:33.000Z,1523406,0.04
2019-05-24T20:56:04.000Z,853115,47.29
2019-05-24T20:55:59.000Z,1538145,0.83
2019-05-24T20:55:03.000Z,1147954,0.09
2019-05-24T20:53:51.000Z,1496239,0.14
2019-05-24T20:53:03.000Z,1257746,0.11
2019-05-24T20:41:45.000Z,1009482,61.36
2019-05-24T20:32:02.000Z,1583663,2.26
2019-05-24T20:26:22.000Z,995907,13.29
2019-05-24T20:26:22.000Z,865454,23.5
2019-05-24T20:26:22.000Z,879098,16.4
2019-05-24T20:26:05.000Z,1051075,0.37
2019-05-24T20:26:00.000Z,1589823,3.17
2019-05-24T20:17:46.000Z,1574755,0.48
2019-05-24T20:11:35.000Z,1590922,0.7
2019-05-24T20:11:33.000Z,1022966,1.2
2019-05-24T20:11:33.000Z,1029850,1.19
2019-05-24T20:11:31.000Z,966604,28.76
2019-05-24T20:08:48.000Z,98540,0.25
2019-05-24T20:04:51.000Z,1309152,2.26
2019-05-24T20:03:55.000Z,1310594,3.27
2019-05-24T19:57:42.000Z,1582254,0.37
2019-05-24T19:57:05.000Z,1591575,6.55
2019-05-24T19:56:05.000Z,965763,57.22
2019-05-24T19:50:40.000Z,1590256,1.25
2019-05-24T19:49:58.000Z,1467025,2.76
2019-05-24T19:46:30.000Z,1024815,1.18
2019-05-24T19:42:02.000Z,1097475,2.0
2019-05-24T19:41:13.000Z,945435,22.42
2019-05-24T19:39:15.000Z,1244826,1.21
2019-05-24T19:38:47.000Z,1027513,1.18
2019-05-24T19:36:40.000Z,1588948,1.25
2019-05-24T19:35:45.000Z,1585741,2.97
2019-05-24T19:33:43.000Z,378162,1.25
2019-05-24T19:29:26.000Z,1021245,0.35
2019-05-24T19:26:22.000Z,917284,37.79
2019-05-24T19:25:48.000Z,1115720,0.56
2019-05-24T19:25:48.000Z,1022927,0.46
2019-05-24T19:25:11.000Z,1566710,0.49
2019-05-24T19:25:11.000Z,1050563,0.47
2019-05-24T19:19:14.000Z,987079,0.48
2019-05-24T19:12:19.000Z,774969,2.2
2019-05-24T19:11:22.000Z,882455,19.79
2019-05-24T19:10:55.000Z,1502683,2.17
2019-05-24T19:10:30.000Z,1577759,0.37
2019-05-24T19:09:13.000Z,1564852,0.35
2019-05-24T19:08:48.000Z,1051782,0.35
2019-05-24T19:08:13.000Z,1590874,0.34
2019-05-24T19:03:06.000Z,510229,2.56
2019-05-24T18:58:36.000Z,995049,0.36
2019-05-24T18:56:13.000Z,1037945,11.81
2019-05-24T18:53:43.000Z,1065573,1.19
2019-05-24T18:53:23.000Z,1590016,1.34
2019-05-24T18:48:50.000Z,1323606,0.75
2019-05-24T18:41:11.000Z,1067790,38.39
2019-05-24T18:35:29.000Z,1591513,3.04
2019-05-24T18:30:46.000Z,844178,2.51
2019-05-24T18:29:38.000Z,584340,1.76
2019-05-24T18:27:39.000Z,1075579,1.19
2019-05-24T18:26:40.000Z,1059954,1.19
2019-05-24T18:26:24.000Z,1151860,22.51
2019-05-24T18:11:55.000Z,1080953,48.690000000000005
2019-05-24T18:06:24.000Z,1590877,0.35
2019-05-24T18:00:46.000Z,1592006,3.1
2019-05-24T17:49:43.000Z,1581117,0.38
2019-05-24T17:49:18.000Z,1045453,0.37
2019-05-24T17:48:31.000Z,1590900,0.35
2019-05-24T17:48:09.000Z,988636,0.35
2019-05-24T17:41:03.000Z,1043670,33.2
2019-05-24T17:32:47.000Z,995053,0.34
2019-05-24T17:27:45.000Z,1036820,0.57
2019-05-24T17:26:10.000Z,857510,4.55
2019-05-24T17:25:19.000Z,1426030,1.26
2019-05-24T17:23:54.000Z,1067558,1.64
2019-05-24T17:21:57.000Z,1078316,1.47
2019-05-24T17:11:42.000Z,1570844,2.02
2019-05-24T17:11:12.000Z,1016910,17.540000000000003
2019-05-24T17:05:51.000Z,463308,12.64
2019-05-24T17:05:31.000Z,710689,12.64
2019-05-24T17:04:46.000Z,1571299,0.38
2019-05-24T16:56:00.000Z,1443268,0.37
2019-05-24T16:56:00.000Z,853115,47.47
2019-05-24T16:55:55.000Z,1564568,0.34
2019-05-24T16:50:36.000Z,1580551,1.02
2019-05-24T16:46:02.000Z,1073232,1.23
2019-05-24T16:42:06.000Z,1009482,62.01
2019-05-24T16:39:39.000Z,1551293,3.57
2019-05-24T16:37:38.000Z,1086709,1.23
2019-05-24T16:37:38.000Z,1323178,0.47
2019-05-24T16:32:00.000Z,1075011,1.21
2019-05-24T16:31:38.000Z,1458363,1.19
2019-05-24T16:31:18.000Z,995907,13.41
2019-05-24T16:30:29.000Z,1591660,0.36
2019-05-24T16:20:20.000Z,994600,0.35
2019-05-24T16:20:18.000Z,1043557,0.35
2019-05-24T16:17:43.000Z,988615,0.38
2019-05-24T16:16:32.000Z,1446419,0.37
2019-05-24T16:16:12.000Z,966604,30.169999999999998
2019-05-24T16:14:19.000Z,1435700,0.39
2019-05-24T16:01:04.000Z,1077232,1.21
2019-05-24T16:01:04.000Z,965763,57.79
2019-05-24T15:51:47.000Z,1591222,7.22
2019-05-24T15:46:30.000Z,945435,22.65
2019-05-24T15:36:59.000Z,977345,1.24
2019-05-24T15:36:32.000Z,1592414,7.08
2019-05-24T15:32:06.000Z,917284,34.07
2019-05-24T15:20:51.000Z,994598,0.38
2019-05-24T15:17:41.000Z,557306,2.19
2019-05-24T15:16:37.000Z,882455,20.01
2019-05-24T15:15:18.000Z,1528937,2.21
2019-05-24T15:02:49.000Z,1377461,0.43
2019-05-24T15:01:49.000Z,1037945,11.85
2019-05-24T14:56:59.000Z,1154144,59.15
2019-05-24T14:53:30.000Z,621567,27.66
2019-05-24T14:49:59.000Z,1576274,1.2
2019-05-24T14:47:53.000Z,1458359,1.19
2019-05-24T14:47:10.000Z,1577396,1.19
2019-05-24T14:46:31.000Z,1067790,38.33
2019-05-24T14:43:55.000Z,1592252,6.77
2019-05-24T14:42:46.000Z,1590624,7.53
2019-05-24T14:41:51.000Z,1590000,1.25
2019-05-24T14:41:08.000Z,1590006,8.36
2019-05-24T14:35:59.000Z,1592073,7.45
2019-05-24T14:35:29.000Z,1580889,0.37
2019-05-24T14:35:03.000Z,1591698,7.27
2019-05-24T14:33:26.000Z,1583527,7.27
2019-05-24T14:33:13.000Z,1059979,1.23
2019-05-24T14:33:13.000Z,1151860,22.44
2019-05-24T14:31:53.000Z,1583532,7.27
2019-05-24T14:30:02.000Z,1591776,7.17
2019-05-24T14:30:00.000Z,1592261,7.02
2019-05-24T14:29:58.000Z,1591330,6.63
2019-05-24T14:19:30.000Z,834499,87.76
2019-05-24T14:05:16.000Z,1586290,15.01
2019-05-24T13:59:18.000Z,1476173,1.2
2019-05-24T13:59:18.000Z,1589626,0.5
2019-05-24T13:52:24.000Z,1045462,0.36
2019-05-24T13:52:10.000Z,1052021,1.21
2019-05-24T13:46:19.000Z,1043670,32.980000000000004
2019-05-24T13:46:10.000Z,1568538,1.25
2019-05-24T13:45:19.000Z,1590674,0.55
2019-05-24T13:32:12.000Z,975056,1.18
2019-05-24T13:32:09.000Z,1027514,1.19
2019-05-24T13:32:09.000Z,1033255,1.19
2019-05-24T13:31:44.000Z,1065582,1.18
2019-05-24T13:31:44.000Z,1314150,1.19
2019-05-24T13:31:33.000Z,1024816,1.19
2019-05-24T13:31:33.000Z,1022972,1.19
2019-05-24T13:31:19.000Z,1007063,1.19
2019-05-24T13:31:19.000Z,970914,1.19
2019-05-24T13:31:17.000Z,857510,4.5200000000000005
2019-05-24T13:30:18.000Z,1589914,1.5
2019-05-24T13:30:18.000Z,1072998,1.19
2019-05-24T13:30:18.000Z,1476521,2.25
2019-05-24T13:30:12.000Z,1577138,1.19
2019-05-24T13:30:12.000Z,1347923,2.5
2019-05-24T13:30:12.000Z,1023747,1.2
2019-05-24T13:29:57.000Z,1007041,1.19
2019-05-24T13:28:39.000Z,1513656,4.5
2019-05-24T13:24:30.000Z,1028146,1.18
2019-05-24T13:24:30.000Z,1067442,1.19
2019-05-24T13:24:23.000Z,1261423,0.36
2019-05-24T13:22:09.000Z,1059947,1.19
2019-05-24T13:16:19.000Z,1052014,1.19
2019-05-24T13:16:05.000Z,1016910,17.419999999999998
2019-05-24T13:16:05.000Z,1023740,1.18
2019-05-24T13:16:05.000Z,973230,1.18
2019-05-24T13:16:05.000Z,1458260,1.18
2019-05-24T13:15:57.000Z,307097,2.04
2019-05-24T13:15:49.000Z,1458346,1.18
2019-05-24T13:15:49.000Z,1458236,1.18
2019-05-24T13:15:49.000Z,1458237,1.18
2019-05-24T13:15:36.000Z,1458182,1.18
2019-05-24T13:15:36.000Z,1348180,1.18
2019-05-24T13:15:36.000Z,1059442,1.19
2019-05-24T13:06:38.000Z,1458127,1.19
2019-05-24T13:05:39.000Z,1565995,0.33
2019-05-24T13:04:41.000Z,1028134,1.17
2019-05-24T13:04:41.000Z,1066321,1.17
2019-05-24T13:04:18.000Z,1564448,0.35
2019-05-24T13:02:58.000Z,1052012,1.17
2019-05-24T13:02:44.000Z,1027516,1.17
2019-05-24T13:02:44.000Z,1024825,1.17
2019-05-24T13:02:43.000Z,1022975,1.17
2019-05-24T13:02:25.000Z,1027782,1.17
2019-05-24T13:02:25.000Z,1067435,1.17
2019-05-24T13:02:11.000Z,1007069,1.18
2019-05-24T13:02:07.000Z,1053763,1.18
2019-05-24T13:02:07.000Z,970924,1.18
2019-05-24T13:01:25.000Z,1059753,1.17
2019-05-24T13:00:49.000Z,853115,47.1
2019-05-24T12:47:46.000Z,1581863,3.02
2019-05-24T12:46:06.000Z,1590335,2.87
2019-05-24T12:46:06.000Z,1009482,61.18
2019-05-24T12:45:45.000Z,1059453,1.16
2019-05-24T12:44:20.000Z,1564485,0.35
2019-05-24T12:43:34.000Z,974717,1.17
2019-05-24T12:37:45.000Z,1352045,1.76
2019-05-24T12:31:26.000Z,1260322,0.36
2019-05-24T12:31:11.000Z,995907,13.219999999999999
2019-05-24T12:30:50.000Z,1292057,6.51
2019-05-24T12:29:47.000Z,988691,0.33
2019-05-24T12:27:55.000Z,1590925,1.09
2019-05-24T12:27:14.000Z,1527612,4.22
2019-05-24T12:27:14.000Z,1488090,5.01
2019-05-24T12:23:51.000Z,1509339,4.51
2019-05-24T12:16:58.000Z,1573569,1.5
2019-05-24T12:16:08.000Z,966604,29.88
2019-05-24T12:02:13.000Z,1375507,3.47
2019-05-24T12:01:16.000Z,965763,55.02
2019-05-24T11:46:50.000Z,945435,22.599999999999998
2019-05-24T11:43:52.000Z,1439960,2.35
2019-05-24T11:31:18.000Z,917284,38.080000000000005
2019-05-24T11:16:12.000Z,882455,19.83
2019-05-24T11:14:59.000Z,1250329,2.26
2019-05-24T11:01:32.000Z,1037945,11.770000000000001
2019-05-24T10:55:06.000Z,973481,1.16
2019-05-24T10:51:27.000Z,1043807,0.32
2019-05-24T10:51:27.000Z,970929,1.16
2019-05-24T10:51:07.000Z,574780,11.25
2019-05-24T10:45:59.000Z,1067790,38.199999999999996
2019-05-24T10:35:20.000Z,1080810,46.29
2019-05-24T10:31:30.000Z,1151860,22.450000000000003
2019-05-24T10:22:02.000Z,10040,25.08
2019-05-24T10:22:02.000Z,63642,7.53
2019-05-24T10:22:02.000Z,54109,12.54
2019-05-24T10:22:02.000Z,32248,10.03
2019-05-24T10:22:02.000Z,30492,22.58
2019-05-24T10:16:18.000Z,1080953,48.419999999999995
2019-05-24T10:14:23.000Z,945063,1.5
2019-05-24T10:14:23.000Z,851005,1.25
2019-05-24T09:59:56.000Z,1518402,4.87
2019-05-24T09:51:09.000Z,489585,2.25
2019-05-24T09:47:36.000Z,1074988,1.17
2019-05-24T09:47:36.000Z,1582350,0.37
2019-05-24T09:46:30.000Z,1043670,31.64
2019-05-24T09:31:09.000Z,857510,4.5200000000000005
2019-05-24T09:24:46.000Z,772859,2.2
2019-05-24T09:23:25.000Z,1582770,0.37
2019-05-24T09:21:17.000Z,1570870,3.25
2019-05-24T09:17:14.000Z,988660,0.36
2019-05-24T09:16:58.000Z,1051181,0.31
2019-05-24T09:16:53.000Z,1016910,17.36
2019-05-24T09:16:14.000Z,1023738,1.16
2019-05-24T09:06:39.000Z,1028129,1.15
2019-05-24T09:06:39.000Z,1075945,1.15
2019-05-24T09:05:56.000Z,1052008,1.15
2019-05-24T09:05:56.000Z,974707,1.16
2019-05-24T09:05:46.000Z,1027526,1.16
2019-05-24T09:05:42.000Z,1024826,1.16
2019-05-24T09:05:42.000Z,1067431,1.16
2019-05-24T09:05:33.000Z,1539690,2.49
2019-05-24T09:04:53.000Z,1007015,1.16
2019-05-24T09:04:53.000Z,1007077,1.16
2019-05-24T09:04:31.000Z,1072987,1.16
2019-05-24T09:04:28.000Z,1053767,1.16
2019-05-24T09:02:19.000Z,1059717,1.15
2019-05-24T09:02:19.000Z,1564282,0.35
2019-05-24T09:01:23.000Z,853115,46.76
2019-05-24T09:00:30.000Z,1579225,0.37
2019-05-24T08:59:54.000Z,1578546,0.37
2019-05-24T08:58:56.000Z,1579563,0.37
2019-05-24T08:57:34.000Z,1580880,0.37
2019-05-24T08:57:21.000Z,1522103,0.47
2019-05-24T08:56:38.000Z,876528,2.0
2019-05-24T08:55:25.000Z,979991,1.14
2019-05-24T08:55:25.000Z,1023736,1.14
2019-05-24T08:55:09.000Z,970993,1.14
2019-05-24T08:55:09.000Z,1053772,1.14
2019-05-24T08:54:39.000Z,1074795,1.15
2019-05-24T08:54:29.000Z,1002264,1.14
2019-05-24T08:54:26.000Z,1124812,0.44
2019-05-24T08:52:10.000Z,1040298,0.75
2019-05-24T08:52:10.000Z,1028117,1.13
2019-05-24T08:52:10.000Z,1052002,1.13
2019-05-24T08:51:38.000Z,1059702,1.13
2019-05-24T08:51:14.000Z,1051972,1.13
2019-05-24T08:51:14.000Z,974584,1.13
2019-05-24T08:51:14.000Z,1027556,1.13
2019-05-24T08:50:40.000Z,1033487,1.13
2019-05-24T08:50:08.000Z,1566504,3.52
2019-05-24T08:50:08.000Z,1067202,1.14
2019-05-24T08:50:08.000Z,1028143,1.14
2019-05-24T08:49:49.000Z,1436039,1.0
2019-05-24T08:48:34.000Z,1006960,1.14
2019-05-24T08:48:34.000Z,1007085,1.14
2019-05-24T08:48:19.000Z,1022987,1.14
2019-05-24T08:47:25.000Z,1583328,4.51
2019-05-24T08:46:52.000Z,1009482,61.059999999999995
2019-05-24T08:46:26.000Z,1257113,0.42
2019-05-24T08:45:19.000Z,1580211,0.37
2019-05-24T08:45:19.000Z,1071522,0.66
2019-05-24T08:40:21.000Z,1429852,1.5
2019-05-24T08:37:28.000Z,995907,13.25
2019-05-24T08:36:38.000Z,1033494,1.11
2019-05-24T08:36:38.000Z,1022988,1.12
2019-05-24T08:36:00.000Z,1067197,1.12
2019-05-24T08:36:00.000Z,1006949,1.12
2019-05-24T08:35:41.000Z,1072978,1.12
2019-05-24T08:35:00.000Z,1448053,1.26
2019-05-24T08:35:00.000Z,1448111,1.26
2019-05-24T08:33:15.000Z,1583991,5.14
2019-05-24T08:33:14.000Z,1002292,1.12
2019-05-24T08:32:51.000Z,1007087,1.12
2019-05-24T08:32:51.000Z,980010,1.12
2019-05-24T08:32:51.000Z,1023726,1.12
2019-05-24T08:32:32.000Z,973541,1.13
2019-05-24T08:32:32.000Z,1059490,1.13
2019-05-24T08:32:13.000Z,1074443,1.12
2019-05-24T08:28:07.000Z,1446857,0.75
2019-05-24T08:27:53.000Z,1435145,0.45
2019-05-24T08:27:53.000Z,1038730,0.42
2019-05-24T08:27:53.000Z,1026775,0.43
2019-05-24T08:27:46.000Z,1429621,1.5
2019-05-24T08:26:15.000Z,1068685,1.73
2019-05-24T08:24:48.000Z,619581,1.25
2019-05-24T08:23:27.000Z,1577632,0.36
2019-05-24T08:23:27.000Z,1023647,0.43
2019-05-24T08:23:27.000Z,1377452,0.43
2019-05-24T08:23:27.000Z,1039866,0.43
2019-05-24T08:23:27.000Z,1101525,0.43
2019-05-24T08:23:11.000Z,1127735,0.44
2019-05-24T08:23:11.000Z,1038643,0.45
2019-05-24T08:23:11.000Z,849779,0.45
2019-05-24T08:23:11.000Z,529625,0.45
2019-05-24T08:23:11.000Z,911721,0.45
2019-05-24T08:23:11.000Z,1039865,0.45
2019-05-24T08:22:12.000Z,966604,29.73
2019-05-24T08:22:12.000Z,999886,0.46
2019-05-24T08:22:01.000Z,1056067,0.46
2019-05-24T08:22:01.000Z,1476724,0.46
2019-05-24T08:22:01.000Z,1050540,0.47
2019-05-24T08:22:01.000Z,1048747,0.47
2019-05-24T08:22:01.000Z,1058741,0.47
2019-05-24T08:22:01.000Z,1396164,0.47
2019-05-24T08:22:01.000Z,1000244,0.47
2019-05-24T08:22:01.000Z,1039843,0.48
2019-05-24T08:22:01.000Z,1003204,0.4
2019-05-24T08:22:01.000Z,1023655,0.4
2019-05-24T08:22:01.000Z,1026777,0.4
2019-05-24T08:22:01.000Z,1000251,0.4
2019-05-24T08:21:52.000Z,998587,1.21
2019-05-24T08:21:33.000Z,1476462,1.1
2019-05-24T08:21:32.000Z,971516,0.38
2019-05-24T08:19:45.000Z,1000252,0.38
2019-05-24T08:10:53.000Z,1476477,1.1
2019-05-24T08:10:27.000Z,1442418,0.37
2019-05-24T08:06:22.000Z,965763,56.61
2019-05-24T08:04:03.000Z,1150879,4.91
2019-05-24T08:01:37.000Z,1175767,5.82
2019-05-24T07:58:24.000Z,1591191,7.41
2019-05-24T07:58:09.000Z,1591368,3.15
2019-05-24T07:51:49.000Z,945435,22.17
2019-05-24T07:49:18.000Z,1587874,0.25
2019-05-24T07:36:34.000Z,994601,0.36
2019-05-24T07:36:01.000Z,917284,37.54
2019-05-24T07:34:24.000Z,1471037,0.49
2019-05-24T07:29:38.000Z,1577812,0.37
2019-05-24T07:27:03.000Z,1326475,0.1
2019-05-24T07:25:22.000Z,882455,19.52
2019-05-24T07:10:34.000Z,1187103,5.68
2019-05-24T07:10:34.000Z,1528561,3.21
2019-05-24T07:07:53.000Z,1578760,0.37
2019-05-24T07:07:53.000Z,1043231,0.35
2019-05-24T07:06:15.000Z,1160701,2.71
2019-05-24T07:06:15.000Z,1161755,2.46
2019-05-24T07:06:15.000Z,1037945,11.58
2019-05-24T07:04:33.000Z,1590511,0.36
2019-05-24T06:57:06.000Z,1390673,0.86
2019-05-24T06:51:11.000Z,1067790,37.21
2019-05-24T06:43:01.000Z,1026868,0.35
2019-05-24T06:40:33.000Z,1027558,1.09
2019-05-24T06:36:11.000Z,1151860,21.819999999999997
2019-05-24T06:21:31.000Z,1080953,46.99
2019-05-24T06:12:19.000Z,1578574,0.36
2019-05-24T05:59:26.000Z,1322183,3.42
2019-05-24T05:58:23.000Z,1064054,26.72
2019-05-24T05:57:03.000Z,1004162,2.44
2019-05-24T05:54:53.000Z,1582869,1.15
2019-05-24T05:52:19.000Z,1307971,0.73
2019-05-24T05:52:19.000Z,1105347,0.73
2019-05-24T05:52:19.000Z,1012006,0.73
2019-05-24T05:52:15.000Z,1070904,2.08
2019-05-24T05:51:59.000Z,1043670,31.96
2019-05-24T05:51:07.000Z,1074587,1.69
2019-05-24T05:49:13.000Z,1553711,0.73
2019-05-24T05:45:31.000Z,1331736,0.73
2019-05-24T05:45:31.000Z,1034830,0.57
2019-05-24T05:45:13.000Z,1492616,0.48
2019-05-24T05:45:13.000Z,1050531,0.49
2019-05-24T05:45:00.000Z,1359230,0.47
2019-05-24T05:45:00.000Z,1050626,0.47
2019-05-24T05:45:00.000Z,995057,0.36
2019-05-24T05:44:31.000Z,1409936,0.3
2019-05-24T05:36:18.000Z,857510,4.39
2019-05-24T05:28:04.000Z,980495,1.03
2019-05-24T05:21:13.000Z,1016910,16.939999999999998
2019-05-24T05:14:21.000Z,1503199,2.89
2019-05-24T05:11:51.000Z,1589676,2.93
2019-05-24T05:11:00.000Z,1587368,2.95
2019-05-24T05:09:05.000Z,1517980,1.08
2019-05-24T05:09:05.000Z,1051973,1.09
2019-05-24T05:05:56.000Z,853115,45.660000000000004
2019-05-24T05:00:09.000Z,1544430,2.14
2019-05-24T04:57:07.000Z,1582938,7.17
2019-05-24T04:56:23.000Z,1585554,4.01
2019-05-24T04:51:41.000Z,1497152,3.69
2019-05-24T04:51:12.000Z,1009482,59.519999999999996
2019-05-24T04:47:08.000Z,1514291,2.91
2019-05-24T04:44:08.000Z,468725,1.22
2019-05-24T04:43:36.000Z,1490882,2.69
2019-05-24T04:35:53.000Z,995907,12.889999999999999
2019-05-24T04:33:09.000Z,1140611,2.66
2019-05-24T04:27:02.000Z,1590788,2.87
2019-05-24T04:21:27.000Z,966604,29.060000000000002
2019-05-24T04:16:49.000Z,974570,1.1
2019-05-24T04:10:58.000Z,1567209,2.45
2019-05-24T04:09:56.000Z,1584240,7.09
2019-05-24T04:09:08.000Z,1435160,0.34
2019-05-24T04:07:40.000Z,1577433,0.34
2019-05-24T04:07:14.000Z,965763,55.910000000000004
2019-05-24T04:02:54.000Z,1332418,1.09
2019-05-24T04:02:34.000Z,1072977,1.09
2019-05-24T04:02:34.000Z,1002322,1.09
2019-05-24T04:02:34.000Z,1059514,1.1
2019-05-24T04:02:32.000Z,1059700,1.1
2019-05-24T04:02:32.000Z,1028077,1.1
2019-05-24T04:02:22.000Z,1559965,12.22
2019-05-24T04:02:04.000Z,1348181,1.1
2019-05-24T04:02:04.000Z,1066623,1.1
2019-05-24T04:01:59.000Z,1052001,1.1
2019-05-24T04:01:59.000Z,1023724,1.09
2019-05-24T03:52:48.000Z,994596,0.45
2019-05-24T03:52:15.000Z,1310575,1.96
2019-05-24T03:51:43.000Z,945435,21.95
2019-05-24T03:51:25.000Z,1562394,0.49
2019-05-24T03:51:25.000Z,1064603,1.98
2019-05-24T03:48:01.000Z,971027,1.09
2019-05-24T03:46:40.000Z,1386169,0.49
2019-05-24T03:46:18.000Z,1006940,1.09
2019-05-24T03:45:10.000Z,1590677,0.64
2019-05-24T03:45:10.000Z,1482854,0.44
2019-05-24T03:44:02.000Z,1433350,0.73
2019-05-24T03:43:06.000Z,1537558,0.49
2019-05-24T03:42:20.000Z,1590565,7.27
2019-05-24T03:42:13.000Z,1557613,0.49
2019-05-24T03:36:18.000Z,917284,36.81
2019-05-24T03:27:00.000Z,1591550,6.66
2019-05-24T03:24:36.000Z,882455,19.2
2019-05-24T03:24:25.000Z,1591922,6.57
2019-05-24T03:18:27.000Z,1343058,2.68
2019-05-24T03:17:44.000Z,1579635,2.92
2019-05-24T03:06:07.000Z,1037945,11.450000000000001
2019-05-24T03:05:18.000Z,1027793,1.08
2019-05-24T03:05:18.000Z,1051978,1.08
2019-05-24T03:03:20.000Z,1051991,1.08
2019-05-24T03:03:20.000Z,1027561,1.08
2019-05-24T03:03:20.000Z,1066941,1.08
2019-05-24T02:59:57.000Z,1023003,1.08
2019-05-24T02:59:34.000Z,1540105,1.09
2019-05-24T02:59:34.000Z,1074099,1.09
2019-05-24T02:59:29.000Z,974347,1.09
2019-05-24T02:59:29.000Z,1066720,1.08
2019-05-24T02:58:21.000Z,1545308,1.07
2019-05-24T02:55:53.000Z,1475565,1.46
2019-05-24T02:52:33.000Z,1067790,37.17
2019-05-24T02:46:10.000Z,1558882,3.9
2019-05-24T02:45:32.000Z,1588145,3.66
2019-05-24T02:36:18.000Z,1151860,21.869999999999997
2019-05-24T02:33:20.000Z,555951,2.04
2019-05-24T02:25:32.000Z,1577391,0.33
2019-05-24T02:22:59.000Z,1080953,47.36
2019-05-24T02:18:58.000Z,1582045,0.37
2019-05-24T02:13:03.000Z,1038515,0.54
2019-05-24T01:58:06.000Z,1440398,3.13
2019-05-24T01:55:55.000Z,1581644,7.28
2019-05-24T01:53:20.000Z,1510430,1.12
2019-05-24T01:53:06.000Z,1053813,1.1
2019-05-24T01:51:16.000Z,1043670,32.34
2019-05-24T01:43:21.000Z,1085445,8.62
2019-05-24T01:37:12.000Z,1051880,0.36
2019-05-24T01:36:51.000Z,857510,4.45
2019-05-24T01:36:51.000Z,995178,0.36
2019-05-24T01:31:54.000Z,1579867,0.37
2019-05-24T01:28:06.000Z,1045708,0.36
2019-05-24T01:22:26.000Z,1048290,0.37
2019-05-24T01:21:11.000Z,1051268,0.37
2019-05-24T01:21:11.000Z,1016910,17.13
2019-05-24T01:18:36.000Z,1017106,0.35
2019-05-24T01:15:09.000Z,994605,0.35
2019-05-24T01:14:41.000Z,1045745,0.31
2019-05-24T01:14:11.000Z,1051900,0.34
2019-05-24T01:13:20.000Z,1059698,1.09
2019-05-24T01:12:13.000Z,1226053,1.08
2019-05-24T01:09:42.000Z,1510432,2.15
2019-05-24T01:06:14.000Z,853115,46.0
2019-05-24T01:05:19.000Z,1428059,4.2
2019-05-24T01:00:29.000Z,554166,2.03
2019-05-24T00:51:12.000Z,1009482,59.73
2019-05-24T00:43:00.000Z,1580528,2.91
2019-05-24T00:42:12.000Z,995907,12.92
2019-05-24T00:28:55.000Z,1573965,0.36
2019-05-24T00:26:06.000Z,966604,29.080000000000002
2019-05-24T00:14:09.000Z,1059591,1.09
2019-05-24T00:13:46.000Z,1375506,3.39
2019-05-24T00:13:46.000Z,971121,1.08
2019-05-24T00:13:41.000Z,1023717,1.08
2019-05-24T00:13:40.000Z,1002351,1.08
2019-05-24T00:12:48.000Z,1072737,1.08
2019-05-24T00:12:48.000Z,1006936,1.08
2019-05-24T00:12:28.000Z,1073741,1.08
2019-05-24T00:11:26.000Z,1031192,1.08
2019-05-24T00:11:01.000Z,1023017,1.08
2019-05-24T00:11:01.000Z,1024862,1.08
2019-05-24T00:11:01.000Z,965763,55.870000000000005
2019-05-24T00:10:37.000Z,1307159,0.43
2019-05-24T00:10:37.000Z,1347923,3.67
2019-05-24T00:10:37.000Z,974188,1.08
2019-05-24T00:10:37.000Z,1589468,9.3
2019-05-24T00:10:28.000Z,834394,3.67
2019-05-24T00:10:23.000Z,1066940,1.08
2019-05-24T00:09:21.000Z,1027598,1.08
2019-05-24T00:08:57.000Z,1051985,1.07
2019-05-24T00:08:26.000Z,1407649,1.07
2019-05-24T00:08:26.000Z,1051990,1.07
2019-05-24T00:08:11.000Z,1027781,1.07
2019-05-24T00:08:11.000Z,558646,2.17
2019-05-24T00:07:50.000Z,1581800,0.37
2019-05-24T00:06:26.000Z,1066726,1.07
2019-05-24T00:05:50.000Z,1059688,1.07
2019-05-24T00:05:13.000Z,1059367,1.07
2019-05-24T00:05:13.000Z,971131,1.07
2019-05-24T00:04:48.000Z,1023715,1.06
2019-05-24T00:04:48.000Z,1002357,1.06
2019-05-24T00:04:22.000Z,1007220,1.06
2019-05-24T00:03:49.000Z,1023681,1.04
2019-05-24T00:01:29.000Z,1260339,0.29
2019-05-23T23:57:35.000Z,1476518,1.05
2019-05-23T23:57:21.000Z,1066927,1.05
2019-05-23T23:57:20.000Z,1024867,1.05
2019-05-23T23:57:14.000Z,1023021,1.05
2019-05-23T23:57:12.000Z,974178,1.05
2019-05-23T23:56:48.000Z,1073404,1.05
2019-05-23T23:56:42.000Z,1072580,1.06
2019-05-23T23:56:23.000Z,945435,21.97
