time,ID,USD,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred,watchlist_count,watchlist_is_watchlisted
2019-07-05T02:43:01.000Z,1032794,0.57,21,chestnut,False,False,,False,,,,,ragamuffin,jaguar,dali,chronic,cloudwhite,universe,cashewmilk,chestnut,12,True,False,4,False,0,False
2019-07-05T02:43:01.000Z,1634951,0.57,5,forgetmenot,False,False,,False,,,,,firedup,tiger,wuvme,highlander,bananacream,royalpurple,kalahari,forgetmenot,2,True,False,1,False,0,False
2019-07-05T02:36:13.000Z,1606109,2.58,7,cyan,False,False,,False,,,,,happygokitty,hotrod,candyshoppe,lynx,harbourfog,turtleback,sully,cyan,3,True,False,2,False,0,False
2019-07-05T02:31:18.000Z,1586805,0.86,13,parakeet,False,False,,False,,,,,happygokitty,manx,vigilante,wonky,bananacream,egyptiankohl,buttercup,parakeet,6,True,False,1,False,0,False
2019-07-05T02:29:09.000Z,1509021,2.97,20,thundergrey,True,False,Glitter,False,,,370,,,,,,,,,,13,True,False,0,False,0,False
2019-07-05T02:28:05.000Z,1404437,2.84,8,olive,True,False,Pizzazz,False,,,276,,,,,,,,,,12,True,False,1,False,0,False
2019-07-05T02:27:08.000Z,1637728,57.29,7,chestnut,False,False,,True,werekitty,28,,2019-07-28T06:59:59Z,laperm,thicccbrowz,moonrise,tundra,impish,littlefoot,royalpurple,morningglory,3,True,False,0,False,0,False
2019-07-05T02:27:08.000Z,1551150,2.58,2,olive,False,False,,False,,,,,munchkin,olive,raisedbrow,beard,ganado,cornflower,chocolate,kittencream,8,True,False,0,False,0,False
2019-07-05T02:26:55.000Z,995907,13.25,8,cyan,False,False,,False,,,,,soserious,slyboots,dioscuri,rorschach,balinese,shadowgrey,lemonade,icy,7,True,False,2,False,0,False
2019-07-05T02:23:19.000Z,1150712,0.5,2,dahlia,False,False,,False,,,,,ragdoll,ganado,wiley,fangtastic,greymatter,lemonade,icy,dahlia,1,True,False,1,False,0,False
2019-07-05T02:17:19.000Z,1197368,1.65,3,thundergrey,False,False,,False,,,,,happygokitty,ragdoll,chronic,metime,rorschach,orangesoda,royalpurple,kalahari,2,True,False,0,False,0,False
2019-07-05T02:11:42.000Z,1624311,1.15,1,parakeet,False,False,,False,,,,,soserious,amur,chronic,koladiviya,cottoncandy,swampgreen,icy,parakeet,8,True,False,0,False,0,False
2019-07-05T02:09:35.000Z,1309387,0.86,7,mintgreen,False,False,,False,,,,,jaguar,soserious,slyboots,savannah,ooze,salmon,shale,mintgreen,3,True,False,2,False,0,False
2019-07-05T02:08:45.000Z,1634343,0.55,10,sizzurp,False,False,,False,,,,,sphynx,grim,chronic,moonrise,dragontail,cottoncandy,coffee,azaleablush,5,True,False,0,False,0,False
2019-07-05T01:57:18.000Z,1567970,0.55,2,dahlia,False,False,,False,,,,,thicccbrowz,ragdoll,mittens,impish,cottoncandy,coffee,purplehaze,dahlia,1,True,False,0,False,0,False
2019-07-05T01:56:09.000Z,966604,27.01,7,doridnudibranch,False,False,,False,,,,,topoftheworld,ragdoll,splat,wowza,redvelvet,springcrocus,kittencream,doridnudibranch,3,True,False,1,False,0,False
2019-07-05T01:54:46.000Z,1433738,0.51,8,cyan,False,False,,False,,,,,himalayan,soserious,firedup,mittens,cloudwhite,skyblue,frosting,cyan,4,True,False,0,False,0,False
2019-07-05T01:53:41.000Z,1527689,0.51,9,sapphire,False,False,,False,,,,,selkirk,otaku,pouty,henna,bananacream,wolfgrey,icy,sapphire,4,True,False,1,False,0,False
2019-07-05T01:34:02.000Z,1625078,4.01,11,mintgreen,False,False,,True,bionic,256,,2019-09-01T06:59:59Z,totesbasic,whixtensions,ragdoll,asif,shadowgrey,coffee,granitegrey,mintgreen,13,False,False,1,False,0,False
2019-07-05T01:32:44.000Z,1618785,3.44,16,strawberry,False,False,,True,bionic,231,,2019-09-01T06:59:59Z,totesbasic,ragdoll,chronic,fangtastic,cottoncandy,egyptiankohl,mintmacaron,strawberry,13,False,False,1,False,0,False
2019-07-05T01:31:44.000Z,1152777,0.54,2,doridnudibranch,False,False,,False,,,,,tiger,wiley,koladiviya,rollercoaster,bananacream,turtleback,belleblue,doridnudibranch,1,True,False,0,False,0,False
2019-07-05T01:25:53.000Z,965763,66.0,11,forgetmenot,False,False,,False,,,,,persian,henna,candyshoppe,wuvme,salty,nachocheez,lemonade,daffodil,9,True,False,1,False,0,False
2019-07-05T01:18:44.000Z,1586492,0.51,3,coralsunrise,False,False,,False,,,,,otaku,happygokitty,amur,manul,brownies,egyptiankohl,frosting,coralsunrise,1,True,False,1,False,0,False
2019-07-05T01:14:09.000Z,1091293,0.67,2,dahlia,False,False,,False,,,,,happygokitty,chronic,birman,tiger,harbourfog,cerulian,cashewmilk,dahlia,1,True,False,0,False,0,False
2019-07-05T01:10:42.000Z,680900,3.15,1,sapphire,False,False,,False,,,,,thicccbrowz,amur,grim,sapphire,bananacream,swampgreen,azaleablush,bobtail,1,True,False,5,False,0,False
2019-07-05T01:06:48.000Z,1207688,0.91,6,dahlia,False,False,,False,,,,,totesbasic,ragdoll,chronic,cheeky,bananacream,egyptiankohl,missmuffett,dahlia,4,True,False,0,False,0,False
2019-07-05T01:05:27.000Z,1353362,2.68,12,olive,True,False,Page,False,,,2185,,,,,,,,,,6,True,False,0,False,0,False
2019-07-05T01:05:27.000Z,1632743,0.54,9,forgetmenot,False,False,,False,,,,,crazy,soserious,moonrise,bobtail,dragontail,redvelvet,barkbrown,shale,4,True,False,1,False,0,False
2019-07-05T01:03:18.000Z,1153074,0.48,2,eclipse,False,False,,False,,,,,confuzzled,thicccbrowz,totesbasic,pixiebob,cottoncandy,royalpurple,atlantis,eclipse,1,True,False,0,False,0,False
2019-07-05T01:00:10.000Z,1187628,0.85,5,parakeet,False,False,,False,,,,,totesbasic,happygokitty,ragdoll,wonky,hyacinth,royalpurple,icy,parakeet,2,True,False,0,False,0,False
2019-07-05T00:57:48.000Z,1618337,0.57,9,chestnut,False,False,,False,,,,,totesbasic,whixtensions,ragdoll,slyboots,martian,coffee,sandalwood,chestnut,5,True,False,1,False,0,False
2019-07-05T00:53:23.000Z,1583070,0.53,13,sizzurp,False,False,,False,,,,,confuzzled,crazy,totesbasic,ragdoll,hintomint,chocolate,sandalwood,sizzurp,6,True,False,0,False,0,False
2019-07-05T00:52:45.000Z,1587617,0.57,11,cyan,False,False,,False,,,,,totesbasic,ragdoll,grim,drift,asif,cottoncandy,padparadscha,atlantis,13,False,False,0,False,0,False
2019-07-05T00:46:01.000Z,1333056,0.49,3,thundergrey,False,False,,False,,,,,selkirk,happygokitty,serpent,arcreactor,koala,coffee,kalahari,thundergrey,10,True,False,2,False,0,False
2019-07-05T00:42:03.000Z,1624093,3.14,15,sizzurp,False,False,,True,bionic,249,,2019-09-01T06:59:59Z,totesbasic,pouty,ragdoll,asif,mauveover,lilac,sandalwood,sizzurp,12,True,False,1,False,0,False
2019-07-05T00:42:03.000Z,1083764,2.57,11,olive,True,False,SheilaPurren,False,,,970,,,,,,,,,,13,False,False,1,False,0,False
2019-07-05T00:36:17.000Z,1488528,0.51,17,cyan,False,False,,False,,,,,munchkin,spock,happygokitty,caffeine,cottoncandy,swampgreen,sandalwood,cyan,10,False,False,1,False,0,False
2019-07-05T00:35:56.000Z,1261876,0.52,11,thundergrey,False,False,,False,,,,,selkirk,fabulous,tigerpunk,pouty,peppermint,dragonwings,martian,cashewmilk,11,True,False,1,False,0,False
2019-07-05T00:34:51.000Z,1167252,1.31,1,thundergrey,False,False,,False,,,,,crazy,pouty,amur,norwegianforest,mauveover,royalpurple,cashewmilk,thundergrey,4,True,False,0,False,0,False
2019-07-05T00:26:15.000Z,917284,46.17,6,coralsunrise,False,False,,False,,,,,soserious,serpent,ganado,birman,daemonhorns,finalfrontier,onyx,egyptiankohl,13,True,False,3,False,0,False
2019-07-05T00:25:06.000Z,1539442,3.99,10,doridnudibranch,True,False,Furbeard,False,,,1926,,,,,,,,,,5,True,False,0,False,0,False
2019-07-05T00:25:06.000Z,1057668,3.59,8,coralsunrise,True,False,Page,False,,,831,,,,,,,,,,4,True,False,0,False,0,False
2019-07-05T00:21:11.000Z,1585982,2.24,22,limegreen,True,False,Curdlin,False,,,677,,,,,,,,,,13,True,False,1,False,0,False
2019-07-05T00:20:21.000Z,1595972,1.33,1,dahlia,False,False,,False,,,,,happygokitty,slyboots,koladiviya,rorschach,cinderella,egyptiankohl,frosting,dahlia,1,True,False,0,False,0,False
2019-07-04T23:56:22.000Z,882455,23.15,3,cyan,False,False,,False,,,,,tongue,wiley,daemonwings,thunderstruck,koladiviya,cinderella,swampgreen,icy,1,True,False,1,False,0,False
2019-07-04T23:50:47.000Z,1553435,0.51,9,dahlia,False,False,,False,,,,,luckystripe,happygokitty,siberian,swarley,bananacream,rosequartz,frosting,dahlia,5,True,False,0,False,0,False
2019-07-04T23:50:19.000Z,1061073,0.5,5,mintgreen,False,False,,False,,,,,beard,rascal,bornwithit,highlander,bananacream,barkbrown,frosting,mintgreen,4,True,False,0,False,0,False
2019-07-04T23:48:35.000Z,1155213,0.48,4,cyan,False,False,,False,,,,,topoftheworld,serpent,rascal,koladiviya,greymatter,turtleback,azaleablush,cyan,2,True,False,0,False,0,False
2019-07-04T23:46:19.000Z,982665,0.49,16,eclipse,False,False,,False,,,,,selkirk,pouty,tiger,wowza,bananacream,lilac,frosting,eclipse,9,True,False,0,False,0,False
2019-07-04T23:46:07.000Z,644417,2.68,2,mintgreen,False,False,,False,,,,,mintgreen,spock,stunned,greymatter,coffee,icy,bobtail,starstruck,1,True,False,1,False,0,False
2019-07-04T23:29:05.000Z,1007561,0.52,3,coralsunrise,False,False,,False,,,,,ragdoll,amur,wonky,impish,shadowgrey,swampgreen,kalahari,coralsunrise,1,True,False,0,False,0,False
