time,ID,USD,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred,watchlist_count,watchlist_is_watchlisted
2019-06-29T21:06:52.000Z,1632530,0.34,12,dahlia,False,False,,False,,,,,munchkin,thicccbrowz,luckystripe,pouty,aquamarine,coffee,frosting,dahlia,6,True,False,0,False,0,False
2019-06-29T20:36:30.000Z,1207469,0.34,5,dahlia,False,False,,False,,,,,thicccbrowz,totesbasic,moue,siberian,meowgarine,egyptiankohl,cashewmilk,dahlia,11,True,False,0,False,0,False
2019-06-29T20:36:30.000Z,865002,0.34,14,cyan,False,False,,False,,,,,spock,pouty,slyboots,birman,salty,nachocheez,turtleback,belleblue,10,True,False,1,False,0,False
2019-06-29T20:36:30.000Z,1218479,0.34,12,sizzurp,False,False,,False,,,,,googly,pouty,birman,avatar,aquamarine,chocolate,purplehaze,sizzurp,7,True,False,0,False,0,False
2019-06-29T20:32:05.000Z,1359720,5.56,2,dahlia,False,False,,False,,,,,pouty,ragdoll,wonky,razzledazzle,shadowgrey,royalpurple,missmuffett,dahlia,13,False,False,1,False,0,False
2019-06-29T20:25:42.000Z,1628680,18.28,16,doridnudibranch,True,False,Kitijira,False,,,602,,,,,,,,,,8,True,False,0,False,0,False
2019-06-29T20:24:45.000Z,1274799,1.57,4,sapphire,False,False,,False,,,,,selkirk,happygokitty,scorpius,swarley,cinderella,coffee,cashewmilk,sapphire,2,True,False,0,False,0,False
2019-06-29T19:53:08.000Z,1635931,0.37,11,cyan,False,False,,False,,,,,totesbasic,saycheese,chronic,birman,orangesoda,apricot,missmuffett,cyan,5,True,False,0,False,0,False
2019-06-29T19:50:57.000Z,1582511,0.37,11,coralsunrise,False,False,,False,,,,,crazy,totesbasic,whixtensions,salty,koladiviya,hintomint,coffee,belleblue,5,True,False,0,False,0,False
2019-06-29T19:44:47.000Z,427965,8.98,8,gold,False,False,,False,,,,,laperm,gold,crazy,totesbasic,tongue,elk,salmon,royalpurple,5,True,False,4,False,0,False
