time,ID,USD
2019-06-03T03:31:27.000Z,529537,2.46
2019-06-03T03:30:39.000Z,1610654,2.42
2019-06-03T03:28:31.000Z,1600522,2.42
2019-06-03T03:26:30.000Z,1600418,2.42
2019-06-03T03:25:03.000Z,1600503,2.42
2019-06-03T03:21:45.000Z,1043670,32.89
2019-06-03T03:06:58.000Z,857510,4.87
2019-06-03T02:51:02.000Z,1016910,14.0
2019-06-03T02:42:28.000Z,853115,47.76
2019-06-03T02:37:37.000Z,1446984,2.9
2019-06-03T02:23:17.000Z,1577983,3.35
2019-06-03T02:21:56.000Z,1009482,65.2
2019-06-03T02:13:51.000Z,1433692,1.34
2019-06-03T01:50:46.000Z,1447952,0.8
2019-06-03T01:45:13.000Z,1416473,0.79
2019-06-03T01:43:45.000Z,1518687,0.67
2019-06-03T01:36:27.000Z,1479374,0.5
2019-06-03T01:36:11.000Z,965763,61.080000000000005
2019-06-03T01:22:33.000Z,1541723,5.5
2019-06-03T01:21:03.000Z,945435,23.21
2019-06-03T01:19:06.000Z,1094351,2.66
2019-06-03T01:18:36.000Z,987864,0.36
2019-06-03T01:07:49.000Z,1565000,6.67
2019-06-03T01:07:49.000Z,1550894,5.51
2019-06-03T01:06:12.000Z,917284,40.31
2019-06-03T01:04:48.000Z,994432,0.34
2019-06-03T00:50:32.000Z,882455,19.82
2019-06-03T00:48:45.000Z,1199111,0.51
2019-06-03T00:35:03.000Z,1596628,0.3
2019-06-03T00:35:03.000Z,1370078,0.31
2019-06-03T00:33:09.000Z,987881,0.31
2019-06-03T00:20:25.000Z,1064120,2.14
2019-06-03T00:17:02.000Z,1271571,2.41
2019-06-03T00:08:42.000Z,405257,188.93
2019-06-03T00:07:43.000Z,75,4581.67
2019-06-03T00:06:20.000Z,1151860,24.12
2019-06-03T00:01:32.000Z,1001763,0.67
2019-06-03T00:00:59.000Z,1045899,1.09
2019-06-02T23:59:30.000Z,1464314,1.35
2019-06-02T23:58:57.000Z,1476485,1.35
2019-06-02T23:58:06.000Z,1496376,1.35
2019-06-02T23:51:01.000Z,1080953,52.150000000000006
2019-06-02T23:50:28.000Z,1436712,2.7
2019-06-02T23:48:00.000Z,555829,32.41
2019-06-02T23:46:04.000Z,1339605,4.05
2019-06-02T23:42:42.000Z,1043811,0.37
2019-06-02T23:41:57.000Z,1594230,0.31
2019-06-02T23:41:43.000Z,1562845,40.48
2019-06-02T23:41:35.000Z,1563245,26.99
2019-06-02T23:41:25.000Z,1599658,0.35
2019-06-02T23:41:06.000Z,1573703,25.35
2019-06-02T23:40:08.000Z,1091994,1.13
2019-06-02T23:38:42.000Z,1560743,40.54
2019-06-02T23:38:17.000Z,1611115,91.46
2019-06-02T23:37:27.000Z,1543362,6.76
2019-06-02T23:36:37.000Z,1601344,18.92
2019-06-02T23:36:20.000Z,1010032,20.380000000000003
2019-06-02T23:36:05.000Z,1565844,81.08
2019-06-02T23:35:28.000Z,1002286,2.49
2019-06-02T23:34:33.000Z,1597617,0.31
2019-06-02T23:30:05.000Z,994022,2.24
2019-06-02T23:29:34.000Z,1608912,2.59
2019-06-02T23:22:54.000Z,1399218,3.24
2019-06-02T23:22:54.000Z,1075568,0.3
2019-06-02T23:20:12.000Z,1593944,0.29
2019-06-02T23:18:32.000Z,790338,2.42
2019-06-02T23:14:57.000Z,1000195,0.35
2019-06-02T23:06:51.000Z,1394637,0.81
2019-06-02T23:06:02.000Z,857510,4.87
2019-06-02T22:50:49.000Z,1016910,16.31
2019-06-02T22:43:46.000Z,1610459,132.17
2019-06-02T22:40:15.000Z,1573344,1.33
2019-06-02T22:36:28.000Z,853115,47.54
2019-06-02T22:35:32.000Z,534784,1.34
2019-06-02T22:33:56.000Z,584193,1.34
2019-06-02T22:33:13.000Z,494033,1.34
2019-06-02T22:33:13.000Z,1564087,0.54
2019-06-02T22:29:55.000Z,1485927,1.34
2019-06-02T22:26:04.000Z,153723,0.28
2019-06-02T22:26:04.000Z,1551096,0.51
2019-06-02T22:25:09.000Z,1435427,0.3
2019-06-02T22:24:37.000Z,149537,0.28
2019-06-02T22:24:35.000Z,1608113,0.27
2019-06-02T22:24:21.000Z,182804,0.28
2019-06-02T22:20:41.000Z,169812,0.28
2019-06-02T22:11:46.000Z,1602500,0.27
2019-06-02T22:10:55.000Z,995907,14.13
2019-06-02T22:10:55.000Z,405257,141.71
2019-06-02T22:07:06.000Z,1599666,6.43
2019-06-02T22:03:09.000Z,784672,2.95
2019-06-02T21:51:41.000Z,1073244,0.33
2019-06-02T21:50:01.000Z,1079414,0.38
2019-06-02T21:47:23.000Z,1563985,1.34
2019-06-02T21:41:47.000Z,1028541,0.8
2019-06-02T21:39:42.000Z,1061991,0.8
2019-06-02T21:38:40.000Z,1177772,0.8
2019-06-02T21:37:55.000Z,1000198,0.29
2019-06-02T21:37:44.000Z,1067868,0.79
2019-06-02T21:37:35.000Z,1165164,0.77
2019-06-02T21:37:35.000Z,1068516,0.77
2019-06-02T21:37:19.000Z,1233990,0.76
2019-06-02T21:36:20.000Z,1170969,0.76
2019-06-02T21:32:40.000Z,1558795,0.67
2019-06-02T21:32:38.000Z,1198847,0.67
2019-06-02T21:32:16.000Z,1168227,0.67
2019-06-02T21:30:50.000Z,1084972,1.14
2019-06-02T21:30:25.000Z,1068635,0.67
2019-06-02T21:29:42.000Z,1129215,0.67
2019-06-02T21:29:42.000Z,1361538,0.67
2019-06-02T21:29:24.000Z,1449730,0.67
2019-06-02T21:29:14.000Z,1572769,0.67
2019-06-02T21:29:14.000Z,1195080,0.67
2019-06-02T21:29:03.000Z,1572758,0.67
2019-06-02T21:27:41.000Z,929561,0.54
2019-06-02T21:27:41.000Z,1382478,0.54
2019-06-02T21:27:27.000Z,1071342,0.54
2019-06-02T21:27:27.000Z,1487498,0.54
2019-06-02T21:26:55.000Z,1324212,0.53
2019-06-02T21:26:55.000Z,1220773,0.51
2019-06-02T21:26:11.000Z,945435,23.35
2019-06-02T21:25:34.000Z,1027766,0.44
2019-06-02T21:25:34.000Z,1067802,0.41
2019-06-02T21:22:36.000Z,1031020,0.38
2019-06-02T21:17:25.000Z,1571201,7.22
2019-06-02T21:11:11.000Z,917284,40.45
2019-06-02T21:07:20.000Z,1574052,2.49
2019-06-02T21:07:20.000Z,1000196,0.33
2019-06-02T20:59:21.000Z,1066650,1.14
2019-06-02T20:57:56.000Z,19109,50.94
2019-06-02T20:57:26.000Z,897252,2.41
2019-06-02T20:56:20.000Z,882455,19.91
2019-06-02T20:41:29.000Z,1582419,2.22
2019-06-02T20:40:47.000Z,1132246,2.3
2019-06-02T20:39:37.000Z,1609856,2.15
2019-06-02T20:32:36.000Z,1327025,2.22
2019-06-02T20:30:11.000Z,965231,0.31
2019-06-02T19:57:04.000Z,1029326,0.79
2019-06-02T19:56:48.000Z,1586115,1.34
2019-06-02T19:56:44.000Z,1080953,49.15
2019-06-02T19:45:08.000Z,1567229,2.4
2019-06-02T19:41:18.000Z,1010032,20.12
2019-06-02T19:35:36.000Z,1579105,1.74
2019-06-02T19:32:44.000Z,1530785,0.53
2019-06-02T19:26:13.000Z,1043670,35.24
2019-06-02T19:26:13.000Z,1155058,2.65
2019-06-02T19:20:13.000Z,1284488,0.75
2019-06-02T19:11:09.000Z,857510,4.84
2019-06-02T19:08:58.000Z,1582420,0.29
2019-06-02T19:08:58.000Z,1409058,3.75
2019-06-02T19:02:47.000Z,1596354,0.54
2019-06-02T18:55:49.000Z,1016910,18.59
2019-06-02T18:40:58.000Z,853115,50.04
2019-06-02T18:40:52.000Z,1094563,1.15
2019-06-02T18:34:16.000Z,1573358,1.32
2019-06-02T18:33:04.000Z,1584560,4.01
2019-06-02T18:26:14.000Z,1009482,61.53
2019-06-02T18:23:39.000Z,1610796,18.71
2019-06-02T18:18:23.000Z,1372816,1.34
2019-06-02T18:10:55.000Z,995907,14.13
2019-06-02T18:08:24.000Z,1405220,28.82
2019-06-02T18:04:07.000Z,1577461,1.07
2019-06-02T17:58:06.000Z,1585733,1.34
2019-06-02T17:56:15.000Z,1490133,5.26
2019-06-02T17:49:45.000Z,1281561,1.15
2019-06-02T17:49:45.000Z,1284494,0.8
2019-06-02T17:49:18.000Z,974120,1.15
2019-06-02T17:48:31.000Z,1217059,2.37
2019-06-02T17:46:11.000Z,1289357,0.61
2019-06-02T17:46:11.000Z,1429238,0.18
2019-06-02T17:42:14.000Z,1067358,1.86
2019-06-02T17:41:57.000Z,965763,56.07
2019-06-02T17:40:43.000Z,1004956,1.86
2019-06-02T17:27:15.000Z,1010974,1.18
2019-06-02T17:23:21.000Z,1582232,0.51
2019-06-02T17:23:21.000Z,1595189,0.38
2019-06-02T17:11:19.000Z,917284,40.589999999999996
2019-06-02T16:58:44.000Z,1579285,0.4
2019-06-02T16:57:21.000Z,882455,21.14
2019-06-02T16:55:09.000Z,1101406,0.31
2019-06-02T16:54:15.000Z,1123062,0.32
2019-06-02T16:53:32.000Z,1591500,0.4
2019-06-02T16:31:59.000Z,1326250,1.34
2019-06-02T16:31:26.000Z,671921,1.06
2019-06-02T16:18:53.000Z,1351908,2.41
2019-06-02T16:11:56.000Z,1588922,0.54
2019-06-02T16:11:38.000Z,1151860,23.990000000000002
2019-06-02T16:10:08.000Z,1597097,2.41
2019-06-02T16:09:26.000Z,1608692,0.28
2019-06-02T16:09:26.000Z,1608915,0.28
2019-06-02T16:09:26.000Z,1608788,0.28
2019-06-02T16:08:25.000Z,1027453,0.62
2019-06-02T16:08:20.000Z,1608705,0.28
2019-06-02T16:08:05.000Z,1608685,0.28
2019-06-02T16:01:49.000Z,206102,0.0
2019-06-02T16:00:36.000Z,1400017,5.89
2019-06-02T15:56:52.000Z,1505748,5.37
2019-06-02T15:56:29.000Z,1046337,0.39
2019-06-02T15:56:09.000Z,1286492,5.22
2019-06-02T15:54:19.000Z,1450175,1.32
2019-06-02T15:50:30.000Z,1569835,2.69
2019-06-02T15:50:27.000Z,1569854,2.69
2019-06-02T15:50:27.000Z,1587644,0.61
2019-06-02T15:48:31.000Z,1561788,0.62
2019-06-02T15:46:08.000Z,484975,2.34
2019-06-02T15:40:58.000Z,1010032,23.73
2019-06-02T15:37:56.000Z,1584095,2.41
2019-06-02T15:35:12.000Z,1480401,2.42
2019-06-02T15:35:03.000Z,1033131,0.31
2019-06-02T15:31:39.000Z,1075569,0.31
2019-06-02T15:31:18.000Z,1010901,1.21
2019-06-02T15:29:27.000Z,1035485,1.17
2019-06-02T15:26:41.000Z,1043670,35.48
2019-06-02T15:21:48.000Z,1223661,1.08
2019-06-02T15:19:59.000Z,1517970,1.26
2019-06-02T15:19:59.000Z,1033134,0.28
2019-06-02T15:10:56.000Z,857510,4.62
2019-06-02T15:03:51.000Z,1552801,6.58
2019-06-02T14:57:46.000Z,1016910,16.3
2019-06-02T14:52:27.000Z,1587249,2.42
2019-06-02T14:52:00.000Z,1122885,0.3
2019-06-02T14:51:04.000Z,1033180,0.38
2019-06-02T14:50:18.000Z,1594240,0.37
2019-06-02T14:49:10.000Z,1566056,2.7
2019-06-02T14:48:56.000Z,994433,0.37
2019-06-02T14:43:19.000Z,1555138,2.69
2019-06-02T14:42:02.000Z,1605049,0.27
2019-06-02T14:41:58.000Z,1606079,0.27
2019-06-02T14:41:19.000Z,1596476,0.27
2019-06-02T14:41:02.000Z,1595623,0.27
2019-06-02T14:41:02.000Z,853115,45.32
2019-06-02T14:40:59.000Z,1602758,0.51
2019-06-02T14:40:45.000Z,1598296,0.27
2019-06-02T14:40:45.000Z,1587016,0.27
2019-06-02T14:40:45.000Z,1586570,0.27
2019-06-02T14:40:45.000Z,1602349,0.27
2019-06-02T14:36:37.000Z,1411330,2.93
2019-06-02T14:26:14.000Z,1009482,58.25
2019-06-02T14:22:03.000Z,1565323,3.19
2019-06-02T14:16:05.000Z,995907,14.190000000000001
2019-06-02T14:08:17.000Z,1326420,1.88
2019-06-02T14:07:19.000Z,1333269,2.42
2019-06-02T14:02:03.000Z,1325737,1.06
2019-06-02T14:01:52.000Z,1572637,0.67
2019-06-02T14:00:35.000Z,1597422,0.24
2019-06-02T13:59:42.000Z,1599304,0.24
2019-06-02T13:58:03.000Z,1599414,0.24
2019-06-02T13:46:32.000Z,1348160,1.32
2019-06-02T13:45:51.000Z,965763,61.39
2019-06-02T13:41:17.000Z,1418357,6.72
2019-06-02T13:40:02.000Z,1421146,2.15
2019-06-02T13:38:01.000Z,1466985,1.34
2019-06-02T13:37:35.000Z,1394322,0.33
2019-06-02T13:36:06.000Z,1287793,4.69
2019-06-02T13:34:37.000Z,1104030,2.12
2019-06-02T13:33:57.000Z,1160142,1.33
2019-06-02T13:32:19.000Z,1090501,2.81
2019-06-02T13:31:33.000Z,1498906,5.36
2019-06-02T13:31:12.000Z,945435,24.07
2019-06-02T13:31:00.000Z,1504537,2.68
2019-06-02T13:29:02.000Z,1502727,10.78
2019-06-02T13:27:18.000Z,714811,1.39
2019-06-02T13:22:25.000Z,1396249,1.08
2019-06-02T13:21:12.000Z,1495236,0.67
2019-06-02T13:21:12.000Z,1572773,0.67
2019-06-02T13:16:21.000Z,1594615,0.51
2019-06-02T13:16:14.000Z,1600197,0.51
2019-06-02T13:01:42.000Z,1587202,0.38
2019-06-02T12:46:04.000Z,1083764,2.42
2019-06-02T12:42:13.000Z,1511719,8.72
2019-06-02T12:37:36.000Z,1292782,3.26
2019-06-02T12:33:13.000Z,1597390,0.27
2019-06-02T12:31:37.000Z,1033218,0.37
2019-06-02T12:25:24.000Z,1140118,2.58
2019-06-02T12:21:29.000Z,1611403,0.53
2019-06-02T12:16:08.000Z,1151860,24.33
2019-06-02T12:03:42.000Z,1588706,2.71
2019-06-02T12:03:10.000Z,1605790,0.28
2019-06-02T12:01:08.000Z,1080953,52.28
2019-06-02T12:00:55.000Z,1559862,2.44
2019-06-02T11:57:58.000Z,1597699,0.51
2019-06-02T11:55:44.000Z,1591143,6.28
2019-06-02T11:55:26.000Z,1376013,3.25
2019-06-02T11:49:53.000Z,1512936,1.48
2019-06-02T11:48:12.000Z,1094488,6.5
2019-06-02T11:46:13.000Z,1010032,22.91
2019-06-02T11:44:39.000Z,1271074,1.92
2019-06-02T11:41:54.000Z,1055420,40.63
2019-06-02T11:37:39.000Z,1579732,0.81
2019-06-02T11:32:55.000Z,1579025,0.4
2019-06-02T11:31:09.000Z,1043670,30.46
2019-06-02T11:29:41.000Z,1259929,0.55
2019-06-02T11:29:22.000Z,1556483,3.26
2019-06-02T11:28:20.000Z,1472871,2.98
2019-06-02T11:27:09.000Z,1435532,2.71
2019-06-02T11:26:52.000Z,1043050,2.98
2019-06-02T11:26:48.000Z,1199290,0.52
2019-06-02T11:26:48.000Z,1573463,1.28
2019-06-02T11:25:39.000Z,1300666,3.26
2019-06-02T11:23:18.000Z,1603812,2.98
2019-06-02T11:21:39.000Z,1127170,1.54
2019-06-02T11:21:38.000Z,1591086,2.98
2019-06-02T11:19:37.000Z,1586957,2.44
2019-06-02T11:19:37.000Z,1590192,4.34
2019-06-02T11:18:51.000Z,857510,4.8999999999999995
2019-06-02T11:18:29.000Z,1045154,9.54
2019-06-02T11:07:21.000Z,1574150,2.98
2019-06-02T11:03:23.000Z,1275073,3.48
2019-06-02T11:03:23.000Z,1200913,1.35
2019-06-02T11:03:08.000Z,1593885,3.05
2019-06-02T11:00:51.000Z,1016910,14.05
2019-06-02T11:00:08.000Z,1007581,1.76
2019-06-02T10:59:15.000Z,917796,1.6
2019-06-02T10:54:37.000Z,1593501,2.06
2019-06-02T10:53:27.000Z,1609582,2.43
2019-06-02T10:50:59.000Z,1197550,2.96
2019-06-02T10:48:15.000Z,1412130,5.94
2019-06-02T10:47:21.000Z,1478074,0.73
2019-06-02T10:46:14.000Z,853115,48.09
2019-06-02T10:43:15.000Z,907920,1.03
2019-06-02T10:43:10.000Z,1604568,1.01
2019-06-02T10:43:00.000Z,219804,2.71
2019-06-02T10:35:51.000Z,605949,1.2
2019-06-02T10:33:39.000Z,1348163,1.25
2019-06-02T10:33:17.000Z,1022289,1.2
2019-06-02T10:30:52.000Z,1009482,65.9
2019-06-02T10:29:11.000Z,783332,54.13
2019-06-02T10:29:05.000Z,1201044,0.51
2019-06-02T10:29:05.000Z,1604975,0.28
2019-06-02T10:26:29.000Z,1006856,1.18
2019-06-02T10:26:29.000Z,1127884,0.69
2019-06-02T10:21:02.000Z,1462699,0.39
2019-06-02T10:19:50.000Z,1539102,0.39
2019-06-02T10:18:06.000Z,1261220,0.38
2019-06-02T10:10:43.000Z,1579784,8.14
2019-06-02T10:05:05.000Z,1592217,0.34
2019-06-02T09:47:25.000Z,965763,60.68
2019-06-02T09:31:40.000Z,945435,24.36
2019-06-02T09:25:42.000Z,1353698,2.99
2019-06-02T09:16:12.000Z,917284,36.56
2019-06-02T09:04:10.000Z,1591094,0.27
2019-06-02T09:01:04.000Z,882455,21.46
2019-06-02T08:59:32.000Z,962444,1.21
2019-06-02T08:58:50.000Z,1600893,0.52
2019-06-02T08:57:01.000Z,1609306,0.52
2019-06-02T08:35:29.000Z,1416206,12.73
2019-06-02T08:19:46.000Z,1610459,188.98
2019-06-02T08:19:42.000Z,1402336,1.33
2019-06-02T08:16:16.000Z,1151860,24.240000000000002
2019-06-02T08:15:12.000Z,1610713,3.27
2019-06-02T08:14:05.000Z,1451227,3.47
2019-06-02T08:08:41.000Z,527863,2.99
2019-06-02T08:05:11.000Z,1577299,0.27
2019-06-02T08:01:15.000Z,1080953,49.99
2019-06-02T07:49:01.000Z,1597350,0.27
2019-06-02T07:46:38.000Z,1597281,0.27
2019-06-02T07:46:10.000Z,1010032,23.94
2019-06-02T07:44:37.000Z,1308239,0.4
2019-06-02T07:44:37.000Z,1529784,0.4
2019-06-02T07:40:33.000Z,1075993,1.21
2019-06-02T07:38:08.000Z,1006847,1.21
2019-06-02T07:36:07.000Z,1597640,0.27
2019-06-02T07:32:06.000Z,1043670,35.379999999999995
2019-06-02T07:29:03.000Z,1199527,0.51
2019-06-02T07:24:47.000Z,1248251,1.32
2019-06-02T07:23:02.000Z,1333290,2.42
2019-06-02T07:23:02.000Z,1606084,26.65
2019-06-02T07:19:36.000Z,1610459,0.27
2019-06-02T07:19:09.000Z,857510,4.61
2019-06-02T07:17:54.000Z,1261510,0.38
2019-06-02T07:11:37.000Z,1570430,1.61
2019-06-02T07:01:39.000Z,1016910,18.619999999999997
2019-06-02T07:01:39.000Z,405257,379.37
2019-06-02T06:54:06.000Z,1579781,5.36
2019-06-02T06:50:44.000Z,1352234,2.37
2019-06-02T06:46:21.000Z,853115,47.620000000000005
2019-06-02T06:38:12.000Z,1208404,2.41
2019-06-02T06:33:48.000Z,1599403,0.27
2019-06-02T06:31:07.000Z,1009482,61.510000000000005
2019-06-02T06:21:03.000Z,995907,11.780000000000001
2019-06-02T06:20:15.000Z,1325057,3.48
2019-06-02T06:17:28.000Z,868129,26.8
2019-06-02T06:10:21.000Z,1579941,0.4
2019-06-02T06:04:27.000Z,1455212,2.68
2019-06-02T06:01:52.000Z,1578937,0.4
2019-06-02T05:57:15.000Z,1561238,3.48
2019-06-02T05:55:54.000Z,1556700,3.53
2019-06-02T05:51:06.000Z,1541346,0.24
2019-06-02T05:51:06.000Z,965763,61.04
2019-06-02T05:47:57.000Z,1595622,3.2
2019-06-02T05:36:00.000Z,945435,23.88
2019-06-02T05:34:31.000Z,1457080,2.4
2019-06-02T05:21:34.000Z,917284,40.370000000000005
2019-06-02T05:06:23.000Z,882455,21.080000000000002
2019-06-02T04:50:20.000Z,1488032,10.09
2019-06-02T04:47:13.000Z,1014338,2.13
2019-06-02T04:40:14.000Z,1476583,1.19
2019-06-02T04:39:28.000Z,1476577,1.2
2019-06-02T04:35:55.000Z,1084984,1.18
2019-06-02T04:33:58.000Z,1023729,1.18
2019-06-02T04:22:00.000Z,1151860,23.759999999999998
2019-06-02T04:06:48.000Z,1080953,48.88
2019-06-02T03:51:03.000Z,1010032,23.48
2019-06-02T03:50:31.000Z,405257,140.93
2019-06-02T03:42:12.000Z,1606560,3.39
2019-06-02T03:39:44.000Z,1610137,0.27
2019-06-02T03:38:44.000Z,1573887,0.79
2019-06-02T03:38:05.000Z,1439050,0.8
2019-06-02T03:37:40.000Z,1600030,0.27
2019-06-02T03:37:40.000Z,994459,0.27
2019-06-02T03:36:08.000Z,1043670,35.0
2019-06-02T03:22:44.000Z,1439907,0.37
2019-06-02T03:21:13.000Z,857510,4.8
2019-06-02T03:16:46.000Z,1094281,1.18
2019-06-02T03:15:28.000Z,1510419,1.12
2019-06-02T03:12:00.000Z,1045651,0.49
2019-06-02T03:07:54.000Z,1230564,0.5
2019-06-02T03:06:07.000Z,1592604,18.6
2019-06-02T03:06:07.000Z,1016910,18.47
2019-06-02T03:05:41.000Z,1078806,0.49
2019-06-02T03:05:14.000Z,1033222,0.38
2019-06-02T03:03:52.000Z,1045899,0.47
2019-06-02T02:51:07.000Z,853115,49.910000000000004
2019-06-02T02:39:19.000Z,1587964,0.27
2019-06-02T02:26:20.000Z,1429369,0.41
2019-06-02T02:23:47.000Z,1002025,0.74
2019-06-02T02:22:28.000Z,1079228,2.94
2019-06-02T02:21:13.000Z,995907,14.120000000000001
2019-06-02T02:21:10.000Z,1067628,0.73
2019-06-02T02:17:50.000Z,1033347,0.33
2019-06-02T02:17:00.000Z,899225,2.94
2019-06-02T02:16:51.000Z,1595625,0.27
2019-06-02T02:15:55.000Z,1590099,2.67
2019-06-02T02:12:24.000Z,1043897,0.3
2019-06-02T02:09:27.000Z,1590430,0.31
2019-06-02T02:02:56.000Z,1598940,0.51
2019-06-02T01:58:53.000Z,1589645,2.4
2019-06-02T01:53:57.000Z,1573461,1.26
2019-06-02T01:51:29.000Z,965763,59.699999999999996
2019-06-02T01:42:49.000Z,1592503,0.27
2019-06-02T01:41:37.000Z,1598465,0.27
2019-06-02T01:39:11.000Z,1586646,0.27
2019-06-02T01:37:33.000Z,1602632,0.27
2019-06-02T01:37:10.000Z,1500994,0.27
2019-06-02T01:37:10.000Z,1577523,0.23
2019-06-02T01:33:12.000Z,1309666,0.54
2019-06-02T01:26:03.000Z,405257,260.43
2019-06-02T01:21:54.000Z,1000426,2.31
2019-06-02T01:21:34.000Z,1000123,2.79
2019-06-02T01:21:14.000Z,917284,40.53
2019-06-02T01:09:09.000Z,1555524,0.53
2019-06-02T01:06:02.000Z,882455,21.07
2019-06-02T01:01:54.000Z,1275191,1.26
2019-06-02T01:01:01.000Z,1580108,0.4
2019-06-02T01:01:01.000Z,1578401,0.4
2019-06-02T01:01:01.000Z,1579871,0.4
2019-06-02T00:53:21.000Z,979656,0.4
2019-06-02T00:49:21.000Z,1057623,1.23
2019-06-02T00:38:12.000Z,1572759,2.11
2019-06-02T00:32:50.000Z,1011267,1.21
2019-06-02T00:32:27.000Z,1532616,3.7
2019-06-02T00:23:08.000Z,1576941,0.4
2019-06-02T00:21:31.000Z,1151860,23.759999999999998
2019-06-02T00:14:45.000Z,1572642,0.66
2019-06-02T00:11:06.000Z,847823,43.93
2019-06-02T00:10:57.000Z,1597359,0.27
2019-06-02T00:06:28.000Z,1080953,51.14
2019-06-02T00:03:52.000Z,1506291,1.59
2019-06-02T00:01:45.000Z,987923,0.37
2019-06-02T00:01:45.000Z,1345741,1.17
2019-06-01T23:59:15.000Z,1097479,2.12
2019-06-01T23:58:33.000Z,1029483,0.79
2019-06-01T23:56:40.000Z,1574952,1.26
2019-06-01T23:51:17.000Z,1010032,22.92
2019-06-01T23:49:06.000Z,1201403,0.5
2019-06-01T23:48:04.000Z,1576271,1.86
2019-06-01T23:46:21.000Z,1048950,0.8
2019-06-01T23:38:17.000Z,1022296,1.21
2019-06-01T23:37:05.000Z,1210239,1.07
2019-06-01T23:36:46.000Z,1043670,35.15
2019-06-01T23:34:53.000Z,1561762,2.63
2019-06-01T23:33:34.000Z,988030,0.29
2019-06-01T23:30:53.000Z,1599348,0.36
2019-06-01T23:28:05.000Z,1491165,1.33
2019-06-01T23:28:05.000Z,1564304,1.33
2019-06-01T23:22:29.000Z,857510,4.82
2019-06-01T23:20:12.000Z,1458373,1.17
2019-06-01T23:06:20.000Z,1016910,16.26
2019-06-01T23:01:46.000Z,1606082,0.3
2019-06-01T23:01:46.000Z,1605201,0.3
2019-06-01T23:01:46.000Z,1586543,0.27
2019-06-01T22:54:24.000Z,1586578,0.27
2019-06-01T22:51:03.000Z,853115,50.03
2019-06-01T22:49:38.000Z,1586623,0.27
2019-06-01T22:49:38.000Z,1307526,2.41
2019-06-01T22:40:35.000Z,1608245,0.3
2019-06-01T22:39:27.000Z,1582467,3.01
2019-06-01T22:37:41.000Z,495606,1.33
2019-06-01T22:36:34.000Z,1608310,0.27
2019-06-01T22:36:34.000Z,1009482,65.02
2019-06-01T22:34:12.000Z,185512,0.29
2019-06-01T22:33:43.000Z,125748,0.29
2019-06-01T22:32:08.000Z,1560904,2.67
2019-06-01T22:31:59.000Z,1527469,4.54
2019-06-01T22:31:59.000Z,1566435,4.01
2019-06-01T22:29:00.000Z,1599165,0.51
2019-06-01T22:27:26.000Z,1578541,0.4
2019-06-01T22:27:26.000Z,1566535,1.33
2019-06-01T22:26:18.000Z,995907,14.1
2019-06-01T22:26:02.000Z,1444991,0.38
2019-06-01T22:24:57.000Z,979662,0.38
2019-06-01T22:23:11.000Z,998588,0.38
2019-06-01T22:12:41.000Z,1481007,0.75
2019-06-01T22:02:43.000Z,11864,10.74
2019-06-01T21:56:02.000Z,965763,61.440000000000005
2019-06-01T21:52:02.000Z,901752,0.27
2019-06-01T21:48:46.000Z,1429752,3.49
2019-06-01T21:41:06.000Z,945435,24.080000000000002
2019-06-01T21:28:46.000Z,1447932,10.44
2019-06-01T21:26:08.000Z,917284,40.48
2019-06-01T21:24:28.000Z,1253962,5.1
2019-06-01T21:22:23.000Z,1484470,4.9
2019-06-01T21:20:57.000Z,1463430,4.54
2019-06-01T21:14:54.000Z,1602454,0.51
2019-06-01T21:14:54.000Z,1440395,3.5
2019-06-01T21:11:58.000Z,959373,6.45
2019-06-01T21:11:27.000Z,882455,19.8
2019-06-01T21:10:56.000Z,948846,6.52
2019-06-01T21:09:01.000Z,1602632,0.24
2019-06-01T21:09:01.000Z,891211,1.05
2019-06-01T21:05:09.000Z,1565859,5.32
2019-06-01T21:05:09.000Z,1374037,6.65
2019-06-01T21:04:46.000Z,1598618,0.28
2019-06-01T21:03:36.000Z,1090940,7.97
2019-06-01T21:02:36.000Z,1199229,0.5
2019-06-01T20:54:12.000Z,1465821,1.2
2019-06-01T20:53:17.000Z,1476527,1.17
2019-06-01T20:46:02.000Z,1126033,0.39
2019-06-01T20:32:12.000Z,1597604,2.66
2019-06-01T20:26:16.000Z,1151860,23.84
2019-06-01T20:11:20.000Z,1080953,51.16
2019-06-01T20:11:10.000Z,1582419,0.5
2019-06-01T20:09:16.000Z,65435,0.37
2019-06-01T20:09:02.000Z,56909,0.37
2019-06-01T20:06:12.000Z,1225028,0.52
2019-06-01T20:06:12.000Z,1298276,0.51
2019-06-01T20:04:46.000Z,1000200,0.36
2019-06-01T19:57:14.000Z,1213599,0.5
2019-06-01T19:57:11.000Z,1010032,23.3
2019-06-01T19:54:04.000Z,1604335,0.26
2019-06-01T19:47:22.000Z,1327025,1.3
2019-06-01T19:41:17.000Z,1043670,34.800000000000004
2019-06-01T19:30:28.000Z,1439146,1.06
2019-06-01T19:26:13.000Z,857510,4.76
2019-06-01T19:22:00.000Z,1000201,0.34
2019-06-01T19:18:52.000Z,1006933,1.05
2019-06-01T19:17:21.000Z,1024832,0.31
2019-06-01T19:15:39.000Z,1429373,0.32
2019-06-01T19:11:20.000Z,1016910,16.0
2019-06-01T18:59:46.000Z,1565827,11.99
2019-06-01T18:58:29.000Z,1596494,0.26
