date,cryptokitties
2018-11-27,1.2403185942526676
2018-11-26,1.3915769594054317
2018-11-25,0.8167951718249273
2018-11-24,0.8167951718249273
2018-11-23,0.7562918257638216
2018-11-22,0.36302007636663436
2018-11-21,1.4823319784970903
2018-11-20,0.7260401527332687
2018-11-19,0.7260401527332687
2018-11-18,0.8167951718249273
2018-11-17,1.0588085560693503
2018-11-16,0.9378018639471388
2018-11-15,1.4823319784970903
2018-11-14,0.907550190916586
2018-11-13,0.907550190916586
2018-11-12,1.6033386706193018
2018-11-11,1.2100669212221147
2018-11-10,0.4235234224277401
2018-11-09,1.5125836515276432
2018-11-08,1.4218286324359846
2018-11-07,2.1176171121387006
2018-11-06,1.6335903436498547
2018-11-05,1.7545970357720662
2018-11-04,0.6050334606110573
2018-11-03,2.0873654391081478
2018-11-02,2.299127150322018
2018-11-01,2.299127150322018
2018-10-31,2.601643880627546
2018-10-30,0.7260401527332687
2018-10-29,1.9859588126046543
2018-10-28,0.4703586661432076
2018-10-27,0.9407173322864152
2018-10-26,2.6131037007955977
2018-10-25,1.254289776381887
2018-10-24,1.6201242944932706
2018-10-23,1.254289776381887
2018-10-22,1.4633380724455345
2018-10-21,0.4703586661432076
2018-10-20,0.4703586661432076
2018-10-19,0.6794069622068554
2018-10-18,1.045241480318239
2018-10-17,1.254289776381887
2018-10-16,1.254289776381887
2018-10-15,1.045241480318239
2018-10-14,1.202027702365975
2018-10-13,1.202027702365975
2018-10-12,1.5678622204773587
2018-10-11,0.6271448881909435
2018-10-10,2.090482960636478
2018-10-09,1.7769105165410064
2018-10-08,1.045241480318239
2018-10-07,1.3588139244137107
2018-10-06,0.0
2018-10-05,1.097503554334151
2018-10-04,0.8361931842545912
2018-10-03,1.6201242944932706
2018-10-02,1.8291725905569183
2018-10-01,1.6201242944932706
2018-09-30,1.149765628350063
2018-09-29,0.9407173322864152
2018-09-28,1.045241480318239
2018-09-27,0.8361931842545912
2018-09-26,2.0382208866205658
2018-09-25,2.0382208866205658
2018-09-24,1.6201242944932706
2018-09-23,1.6201242944932706
2018-09-22,1.202027702365975
2018-09-21,1.045241480318239
2018-09-20,0.4180965921272956
2018-09-19,2.4563174787478617
2018-09-18,0.9929794063023272
2018-09-17,1.6723863685091824
2018-09-16,0.9407173322864152
2018-09-15,1.4110759984296228
2018-09-14,2.560841626779686
2018-09-13,2.7176278488274215
2018-09-12,1.6201242944932706
2018-09-11,2.6653657748115096
2018-09-10,2.40405540473195
2018-09-09,3.9719176252093087
2018-09-08,2.6131037007955977
2018-09-07,4.337752143320692
2018-09-06,3.083462366938805
2018-09-05,3.867393477177484
2018-09-04,1.4110759984296228
2018-09-03,1.254289776381887
2018-09-02,0.7316690362227672
2018-09-01,1.4110759984296228
2018-08-31,1.4633380724455345
2018-08-30,2.7176278488274215
2018-08-29,0.6271448881909435
2018-08-28,1.254289776381887
2018-08-27,2.508579552763774
2018-08-26,1.202027702365975
2018-08-25,1.202027702365975
2018-08-24,1.3065518503977989
2018-08-23,1.5156001464614468
2018-08-22,1.5156001464614468
2018-08-21,2.560841626779686
2018-08-20,2.14274503465239
2018-08-19,1.4633380724455345
2018-08-18,2.7176278488274215
2018-08-17,4.964897031511635
2018-08-16,4.6513245874161635
2018-08-15,1.933696738588742
2018-08-14,1.254289776381887
2018-08-13,2.560841626779686
2018-08-12,0.4703586661432076
2018-08-11,0.9407173322864152
2018-08-10,1.7246484425250943
2018-08-09,1.6723863685091824
2018-08-08,1.254289776381887
2018-08-07,2.0382208866205658
2018-08-06,1.4633380724455345
2018-08-05,1.202027702365975
2018-08-04,1.202027702365975
2018-08-03,0.8884552582705032
2018-08-02,1.8291725905569183
2018-08-01,1.254289776381887
2018-07-31,2.508579552763774
2018-07-30,2.769889922843333
2018-07-29,1.7246484425250943
2018-07-28,1.202027702365975
2018-07-27,3.083462366938805
2018-07-26,1.3065518503977989
2018-07-25,1.7246484425250943
2018-07-24,2.9789382189069817
2018-07-23,1.5156001464614468
2018-07-22,1.254289776381887
2018-07-21,1.254289776381887
2018-07-20,1.5678622204773587
2018-07-19,2.195007108668302
2018-07-18,2.560841626779686
2018-07-17,1.7246484425250943
2018-07-16,1.933696738588742
2018-07-15,0.9929794063023272
2018-07-14,0.7316690362227672
2018-07-13,3.344772737018365
2018-07-12,1.5156001464614468
2018-07-11,5.2262074015911955
2018-07-10,2.247269182684214
2018-07-09,2.926676144891069
2018-07-08,0.9929794063023272
2018-07-07,1.4110759984296228
2018-07-06,3.3970348110342767
2018-07-05,2.14274503465239
2018-07-04,2.40405540473195
2018-07-03,1.045241480318239
2018-07-02,0.8361931842545912
2018-07-01,0.4703586661432076
2018-06-30,1.933696738588742
2018-06-29,2.926676144891069
2018-06-28,2.299531256700126
2018-06-27,2.508579552763774
2018-06-26,2.090482960636478
2018-06-25,1.4633380724455345
2018-06-24,0.9407173322864152
2018-06-23,2.4563174787478617
2018-06-22,1.9859588126046543
2018-06-21,2.299531256700126
2018-06-20,2.926676144891069
2018-06-19,3.501558959066101
2018-06-18,1.6723863685091824
2018-06-17,4.337752143320692
2018-06-16,2.926676144891069
2018-06-15,2.4563174787478617
2018-06-14,1.4633380724455345
2018-06-13,1.3588139244137107
2018-06-12,2.7176278488274215
2018-06-11,3.0312002929228936
2018-06-10,3.187986514970629
2018-06-09,2.9789382189069817
2018-06-08,2.8744140708751575
2018-06-07,3.344772737018365
2018-06-06,2.9789382189069817
2018-06-05,3.7628693291456607
2018-06-04,3.8151314031615726
2018-06-03,2.4563174787478617
2018-06-02,2.7176278488274215
2018-06-01,7.18547680380445
2018-05-31,14.664238375111122
2018-05-30,5.719052966293338
2018-05-29,4.105986745031114
2018-05-28,3.226132442524447
2018-05-27,3.372774826275559
2018-05-26,5.425768198791115
2018-05-25,10.998178781333342
2018-05-24,11.144821165084453
2018-05-23,1.906350988764446
2018-05-22,2.639562907520002
2018-05-21,2.492920523768891
2018-05-20,1.4664238375111123
2018-05-19,1.906350988764446
2018-05-18,3.5194172100266696
2018-05-17,4.2526291287822255
2018-05-16,2.052993372515557
2018-05-15,1.906350988764446
2018-05-14,4.399271512533336
2018-05-13,2.9328476750222245
2018-05-12,2.9328476750222245
2018-05-11,2.199635756266668
2018-05-10,3.6660595937777805
2018-05-09,2.492920523768891
2018-05-08,3.812701977528892
2018-05-07,4.839198663786671
2018-05-06,2.3462781400177795
2018-05-05,2.492920523768891
2018-05-04,2.3462781400177795
2018-05-03,1.4664238375111123
2018-05-02,1.906350988764446
2018-05-01,2.052993372515557
2018-04-30,1.7597086050133348
2018-04-29,1.4664238375111123
2018-04-28,1.4664238375111123
2018-04-27,2.639562907520002
2018-04-26,1.4664238375111123
2018-04-25,2.9328476750222245
2018-04-24,2.639562907520002
2018-04-23,1.6130662212622235
2018-04-22,1.906350988764446
2018-04-21,1.1731390700088897
2018-04-20,2.492920523768891
2018-04-19,2.3462781400177795
2018-04-18,1.906350988764446
2018-04-17,1.906350988764446
2018-04-16,2.052993372515557
2018-04-15,0.7332119187555561
2018-04-14,2.492920523768891
2018-04-13,2.3462781400177795
2018-04-12,3.812701977528892
2018-04-11,2.492920523768891
2018-04-10,1.906350988764446
2018-04-09,1.6130662212622235
2018-04-08,1.6130662212622235
2018-04-07,1.4664238375111123
2018-04-06,2.639562907520002
2018-04-05,2.7862052912711133
2018-04-04,1.0264966862577785
2018-04-03,2.052993372515557
2018-04-02,2.9328476750222245
2018-04-01,2.199635756266668
2018-03-31,2.199635756266668
2018-03-30,1.6130662212622235
2018-03-29,1.6130662212622235
2018-03-28,2.3462781400177795
2018-03-27,2.7862052912711133
2018-03-26,1.6130662212622235
2018-03-25,1.906350988764446
2018-03-24,3.226132442524447
2018-03-23,3.5194172100266696
2018-03-22,7.18547680380445
2018-03-21,8.945185408817785
2018-03-20,2.639562907520002
2018-03-19,2.492920523768891
2018-03-18,1.906350988764446
2018-03-17,0.8798543025066674
2018-03-16,1.7597086050133348
2018-03-15,3.5194172100266696
2018-03-14,3.226132442524447
2018-03-13,2.492920523768891
2018-03-12,2.639562907520002
2018-03-11,3.372774826275559
2018-03-10,2.7862052912711133
2018-03-09,3.6660595937777805
2018-03-08,3.079490058773336
2018-03-07,3.5194172100266696
2018-03-06,2.492920523768891
2018-03-05,1.7597086050133348
2018-03-04,2.7862052912711133
2018-03-03,2.3462781400177795
2018-03-02,2.3462781400177795
2018-03-01,3.079490058773336
2018-02-28,4.105986745031114
2018-02-27,2.639562907520002
2018-02-26,1.4664238375111123
2018-02-25,2.3462781400177795
2018-02-24,3.372774826275559
2018-02-23,1.7597086050133348
2018-02-22,2.9328476750222245
2018-02-21,4.545913896284448
2018-02-20,3.5194172100266696
2018-02-19,3.812701977528892
2018-02-18,3.079490058773336
2018-02-17,3.372774826275559
2018-02-16,3.5194172100266696
2018-02-15,3.812701977528892
2018-02-14,2.3462781400177795
2018-02-13,3.226132442524447
2018-02-12,1.7597086050133348
2018-02-11,2.199635756266668
2018-02-10,2.639562907520002
2018-02-09,3.5194172100266696
2018-02-08,2.7862052912711133
2018-02-07,3.812701977528892
2018-02-06,4.399271512533336
2018-02-05,3.372774826275559
2018-02-04,2.7862052912711133
2018-02-03,3.812701977528892
2018-02-02,3.079490058773336
2018-02-01,2.492920523768891
2018-01-31,3.079490058773336
2018-01-30,2.9328476750222245
2018-01-29,2.3462781400177795
2018-01-28,2.639562907520002
2018-01-27,2.3462781400177795
2018-01-26,3.079490058773336
2018-01-25,5.865695350044449
2018-01-24,4.985841047537782
2018-01-23,4.399271512533336
2018-01-22,5.865695350044449
2018-01-21,1.906350988764446
2018-01-20,4.545913896284448
2018-01-19,4.545913896284448
2018-01-18,5.719052966293338
2018-01-17,4.985841047537782
2018-01-16,4.545913896284448
2018-01-15,7.625403955057784
2018-01-14,3.812701977528892
2018-01-13,6.158980117546672
2018-01-12,8.35861587381334
2018-01-11,6.452264885048894
2018-01-10,6.01233773379556
2018-01-09,8.35861587381334
2018-01-08,10.264966862577786
2018-01-07,6.01233773379556
2018-01-06,4.839198663786671
2018-01-05,8.065331106311119
2018-01-04,6.745549652551118
2018-01-03,8.065331106311119
2018-01-02,10.0
2018-01-01,10.0
2017-12-31,4.0
2017-12-30,9.0
2017-12-29,12.0
2017-12-28,8.0
2017-12-27,7.0
2017-12-26,7.0
2017-12-25,11.000000000000002
2017-12-24,8.0
2017-12-23,6.0
2017-12-22,11.000000000000002
2017-12-21,12.0
2017-12-20,11.000000000000002
2017-12-19,14.0
2017-12-18,11.000000000000002
2017-12-17,15.0
2017-12-16,16.0
2017-12-15,14.0
2017-12-14,25.0
2017-12-13,34.0
2017-12-12,36.0
2017-12-11,41.00000000000001
2017-12-10,40.0
2017-12-09,48.0
2017-12-08,65.0
2017-12-07,80.0
2017-12-06,96.0
2017-12-05,100.0
2017-12-04,80.0
2017-12-03,25.0
2017-12-02,4.0
2017-12-01,2.0
2017-11-30,1.0
2017-11-29,2.0
2017-11-28,1.0
2017-11-27,0.0
2017-11-26,1.0
2017-11-25,1.0
2017-11-24,1.0
2017-11-23,0.0
2017-11-22,0.0
2017-11-21,0.0
2017-11-20,0.0
2017-11-19,0.0
2017-11-18,0.0
2017-11-17,0.0
2017-11-16,0.0
2017-11-15,0.0
2017-11-14,0.0
2017-11-13,0.0
2017-11-12,0.0
2017-11-11,0.0
2017-11-10,0.0
2017-11-09,0.0
2017-11-08,0.0
2017-11-07,0.0
2017-11-06,0.0
2017-11-05,1.0
2017-11-04,0.0
2017-11-03,0.0
2017-11-02,0.0
2017-11-01,0.0
2017-10-31,0.0
2017-10-30,0.0
2017-10-29,0.0
2017-10-28,0.0
2017-10-27,0.0
2017-10-26,1.0
2017-10-25,0.0
2017-10-24,0.0
2017-10-23,0.0
2017-10-22,1.0
2017-10-21,0.0
2017-10-20,0.0
2017-10-19,0.0
2017-10-18,0.0
2017-10-17,0.0
2017-10-16,0.0
2017-10-15,0.0
2017-10-14,0.0
2017-10-13,0.0
2017-10-12,0.0
2017-10-11,0.0
2017-10-10,0.0
2017-10-09,0.0
2017-10-08,0.0
2017-10-07,0.0
2017-10-06,1.0
2017-10-05,0.0
2017-10-04,0.0
2017-10-03,0.0
2017-10-02,0.0
2017-10-01,0.0
2017-09-30,0.0
2017-09-29,0.0
2017-09-28,0.0
2017-09-27,0.0
2017-09-26,0.0
2017-09-25,0.0
2017-09-24,0.0
2017-09-23,0.0
2017-09-22,0.0
2017-09-21,0.0
2017-09-20,0.0
2017-09-19,0.0
2017-09-18,0.0
2017-09-17,0.0
2017-09-16,0.0
2017-09-15,0.0
2017-09-14,0.0
2017-09-13,0.0
2017-09-12,0.0
2017-09-11,0.0
2017-09-10,0.0
2017-09-09,0.0
2017-09-08,0.0
2017-09-07,0.0
2017-09-06,0.0
2017-09-05,0.0
2017-09-04,0.0
2017-09-03,0.0
2017-09-02,0.0
2017-09-01,0.0
2017-08-31,0.0
2017-08-30,0.0
2017-08-29,0.0
2017-08-28,0.0
2017-08-27,0.0
2017-08-26,0.0
2017-08-25,0.0
2017-08-24,0.0
2017-08-23,0.0
2017-08-22,0.0
2017-08-21,0.0
2017-08-20,0.0
2017-08-19,0.0
2017-08-18,0.0
2017-08-17,0.0
2017-08-16,0.0
2017-08-15,0.0
2017-08-14,0.0
2017-08-13,0.0
2017-08-12,0.0
2017-08-11,0.0
2017-08-10,0.0
2017-08-09,0.0
2017-08-08,0.0
2017-08-07,0.0
2017-08-06,0.0
2017-08-05,0.0
2017-08-04,0.0
2017-08-03,0.0
2017-08-02,0.0
2017-08-01,0.0
2017-07-31,0.0
2017-07-30,0.0
2017-07-29,0.0
2017-07-28,0.0
2017-07-27,0.0
2017-07-26,0.0
2017-07-25,0.0
2017-07-24,0.0
2017-07-23,0.0
2017-07-22,0.0
2017-07-21,0.0
2017-07-20,0.0
2017-07-19,0.0
2017-07-18,0.0
2017-07-17,0.0
2017-07-16,0.0
2017-07-15,0.0
2017-07-14,0.0
2017-07-13,0.0
2017-07-12,0.0
2017-07-11,0.0
2017-07-10,0.0
2017-07-09,0.0
2017-07-08,0.0
2017-07-07,0.0
2017-07-06,0.0
2017-07-05,0.0
2017-07-04,0.0
2017-07-03,0.0
2017-07-02,0.0
2017-07-01,0.0
2017-06-30,0.0
2017-06-29,0.0
2017-06-28,0.0
2017-06-27,0.0
2017-06-26,0.0
2017-06-25,0.0
2017-06-24,0.0
2017-06-23,0.0
2017-06-22,0.0
2017-06-21,0.0
2017-06-20,0.0
2017-06-19,0.0
2017-06-18,0.0
2017-06-17,0.0
2017-06-16,0.0
2017-06-15,0.0
2017-06-14,0.0
2017-06-13,0.0
2017-06-12,0.0
2017-06-11,0.0
2017-06-10,0.0
2017-06-09,0.0
2017-06-08,0.0
2017-06-07,0.0
2017-06-06,0.0
2017-06-05,0.0
2017-06-04,0.0
2017-06-03,0.0
2017-06-02,0.0
2017-06-01,0.0
2017-05-31,0.0
2017-05-30,0.0
2017-05-29,0.0
2017-05-28,0.0
2017-05-27,0.0
2017-05-26,0.0
2017-05-25,0.0
2017-05-24,0.0
2017-05-23,0.0
2017-05-22,0.0
2017-05-21,0.0
2017-05-20,0.0
2017-05-19,0.0
2017-05-18,0.0
2017-05-17,0.0
2017-05-16,0.0
2017-05-15,0.0
2017-05-14,0.0
2017-05-13,0.0
2017-05-12,0.0
2017-05-11,0.0
2017-05-10,0.0
2017-05-09,0.0
2017-05-08,0.0
2017-05-07,0.0
2017-05-06,0.0
2017-05-05,0.0
2017-05-04,0.0
2017-05-03,0.0
2017-05-02,0.0
2017-05-01,0.0
